"","pid","y_1","y_2","con_1","con_2","cat_1","cat_2","catwtn_1","catwtn_2","catbtw_1","catbtw_2","conwtn_1","conwtn_2"
"1",1,-2.30570669029584,-8.7388241641626,-5.8870014240627,-12.3053472199631,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.956315608628895,0.31448112295331
"2",2,-4.66179403063652,5.44406701040776,-25.8500092053976,-11.6851361867827,10.4124145231932,30.4124145231932,-1,1,1,1,-1.47973662544077,-0.0632493617181567
"3",3,-16.0334976668142,-12.5036937407134,-23.7298389977711,-3.45220053946398,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-1.34497395932288,0.68278982208885
"4",4,6.63178662250771,10.6907710671002,12.3598135528972,10.1834646597023,10.4124145231932,30.4124145231932,-1,1,1,1,-0.242423271780291,-0.460058098050503
"5",5,7.49446278678169,5.31051334524655,12.2185320940858,-11.3323821745961,10.4124145231932,30.4124145231932,-1,1,1,1,1.5872727489761,-0.767818850139017
"6",6,9.64335575648581,5.45992943545434,12.2568971469708,19.0209272562761,30.4124145231932,10.4124145231932,1,-1,1,1,-1.22778539666815,-0.551382339735182
"7",7,12.1117794343302,13.5521208609013,31.5608443464848,22.6563342272563,10.4124145231932,30.4124145231932,-1,1,1,1,1.28930023620775,0.398849313015531
"8",8,-10.4526431258149,-15.6289779635313,-26.6519979741689,-40.3198640699986,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.481961288740771,-0.884825326218786
"9",9,-6.2312671110377,-11.8556413715237,-46.940875865383,-45.6815135293802,30.4124145231932,10.4124145231932,1,-1,1,1,0.0199094646325113,0.145845808952043
"10",10,0.559097659681322,-1.34814063612537,-24.912990868881,-14.9013834823626,30.4124145231932,10.4124145231932,1,-1,1,1,-0.700992552189193,0.300168259626749
"11",11,19.8887687085161,14.5560029957409,42.5179975544273,34.4340285165498,30.4124145231932,10.4124145231932,1,-1,1,1,1.93751592566736,1.12911892508623
"12",12,-2.73169347830647,-0.639497269724055,-24.5838504542125,-33.2357459280604,10.4124145231932,30.4124145231932,-1,1,1,1,1.45090792170515,0.585718402295445
