"","pid","y_1","y_2","con_1","con_2","cat_1","cat_2","catwtn_1","catwtn_2","catbtw_1","catbtw_2","conwtn_1","conwtn_2"
"1",1,-4.64304707453502,-6.53394491662916,16.0719865140606,10.2392706897855,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.362315305279717,-0.220956372387158
"2",2,-7.7227882730719,-8.64693955529184,-2.22393720193799,-1.440814265765,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-1.23106516484929,-1.15275296757782
"3",3,-16.8913384961187,-12.7783711846107,-20.5711070317024,-13.9387320269977,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.463613285770339,0.199624099810027
"4",4,1.19889688143876,1.21625087575883,35.0805787178541,26.9334819201491,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.180948682664195,-0.633761012268337
"5",5,4.05832185946692,13.3749963166795,6.64930629976995,16.2030464674284,10.4124145231932,30.4124145231932,-1,1,1,1,-1.12734910555804,-0.171974970940718
"6",6,5.78451220730031,0.501736954828643,30.8607983117127,15.2116435055026,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.136693740659625,-1.70160932398392
"7",7,-14.3486578336242,-3.15624494940912,-33.6441534024364,-1.38684459290383,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-1.78069444072261,1.4450364061752
"8",8,2.82458504805336,9.39603943427867,-7.91419965748933,4.87997525149603,10.4124145231932,30.4124145231932,-1,1,1,1,-1.92263520501572,-0.643217744626128
"9",9,-14.6266302104269,-14.2011985533644,-22.4197940800723,-16.9621620156099,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-2.17695143272239,-1.63118806676158
"10",10,12.7403835741263,5.00266753279809,5.83417923012664,12.6206013415243,30.4124145231932,10.4124145231932,1,-1,1,1,0.181763755447372,0.860405918869679
"11",11,13.4401299579358,9.17072234557322,9.41364540272172,14.3484317114634,30.4124145231932,10.4124145231932,1,-1,1,1,-0.32906175069519,0.164416773683725
"12",12,-12.2722035537113,-12.4620854995491,-13.1118451036631,-4.96747348187691,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.384130025624618,0.430307178641799
"13",13,-3.31701953153546,-8.31657515141128,-35.877855310406,-31.3847325605753,30.4124145231932,10.4124145231932,1,-1,1,1,-0.524440413606737,-0.0751282046611173
"14",14,-3.19589746398555,1.53023833349327,1.58160517485587,12.2245557869411,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.57587226050765,0.488422976183796
"15",15,-4.00857099380693,-6.8103462644767,-2.402064819366,-16.7672377462986,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.892352349123571,-0.544164967798739
"16",16,-6.55655670282795,-7.45462943755966,6.37277796508519,-0.859121806421999,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.0367269336845153,-0.759916874632584
"17",17,11.3203846190563,14.201433002158,24.4537278322798,15.9866378455979,10.4124145231932,30.4124145231932,-1,1,1,1,1.31579325083477,0.469084320619907
"18",18,-8.18301761922399,-7.62306534239998,5.29244417612336,4.81130674976895,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.339991686682704,0.291878077406137
"19",19,-18.2113310415895,-11.5879804976379,-18.5220850129711,-8.12154999825869,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.17172833133642,0.868325311045026
"20",20,9.51472771970183,6.02549865740739,0.885923557181231,5.60503221054395,30.4124145231932,10.4124145231932,1,-1,1,1,-0.615314148004833,-0.143403316087282
"21",21,4.61729816118615,-2.30805791861483,26.9488716390676,9.5293064847358,-10.4124145231932,-10.4124145231932,1,1,-1,-1,1.37220002753868,-0.36975654374047
"22",22,-3.4377008697106,2.0182201050381,-16.4190242240738,-15.2211075671288,10.4124145231932,30.4124145231932,-1,1,1,1,-1.88915780923714,-1.76936624009324
"23",23,-4.01785866058654,-12.9239153020974,13.075963841626,-5.23067884347756,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.351030901706542,-2.1816950470571
"24",24,12.2441529228169,18.0374675414398,31.8425773431475,30.9594898360481,10.4124145231932,30.4124145231932,-1,1,1,1,0.284479663237574,0.196170842654312
"25",25,8.49281093563451,16.6983482251323,13.3480723536232,22.6714513502331,10.4124145231932,30.4124145231932,-1,1,1,1,-0.451874297056909,0.480463565690677
"26",26,1.26341709748667,10.6762420189387,-5.731824436269,1.42693447642501,10.4124145231932,30.4124145231932,-1,1,1,1,-0.493137665571712,0.222738218168742
"27",27,-2.45065982966114,-8.26480651418732,7.22755127623404,-16.0844564711153,-10.4124145231932,-10.4124145231932,1,1,-1,-1,1.5715494729473,-0.759651373256177
"28",28,2.69686818635826,-1.52118548919917,-27.3421808684544,-17.4259837519471,30.4124145231932,10.4124145231932,1,-1,1,1,-0.0454473089773831,0.946172440710807
"29",29,12.1395003993473,5.79741595361925,6.18044998293728,7.60595772040547,30.4124145231932,10.4124145231932,1,-1,1,1,-0.176746818070859,-0.0341960486512844
"30",30,-4.82868029023233,-5.48731326460373,-1.64828313349578,0.626614576996544,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.888148198801479,-0.66065843257602
"31",31,-3.29552673675618,0.187211792350504,3.30760653555295,13.301685215703,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.316400240839139,0.68300760915257
"32",32,-5.00942334907241,-5.65723377573147,5.8540945475899,13.7141385638515,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-1.77022168890983,-0.984217301443175
"33",33,4.18683208141209,4.87526543599402,-15.8127832174524,4.6501659534148,30.4124145231932,10.4124145231932,1,-1,1,1,-1.14245615973576,0.903838773077429
"34",34,9.76617061410654,13.342794723145,7.43513711050195,33.242930748063,30.4124145231932,10.4124145231932,1,-1,1,1,-0.658001305968365,1.9227781532321
"35",35,10.1127075022827,17.3012389638131,13.4587203372358,22.7733620764227,10.4124145231932,30.4124145231932,-1,1,1,1,-1.57893002181228,-0.647465879332849
"36",36,12.7762301901479,16.70278760996,30.017218505957,27.4813482794367,10.4124145231932,30.4124145231932,-1,1,1,1,-0.734488987171214,-0.988075952718605
"37",37,-15.2415644820649,-9.93550468788902,-16.508898419142,-0.54871769279027,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-1.14675361017086,0.449264464751114
"38",38,-12.9730893660877,-16.0255305732119,-14.8108903600509,-20.0280637939857,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.190201739935074,-0.331515667040971
"39",39,-10.6297033975575,-18.7759807623161,0.632430657735188,-29.8939308864096,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,2.1164232175302,-0.936212915258047
"40",40,-6.91109600911411,-4.94137487319997,9.68648410442493,16.1302441022263,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.137390292091556,0.506985776736262
"41",41,-11.4928446520638,-1.58397085463191,-8.49774024869662,29.7221559748323,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-1.56866415211432,2.25332560636408
"42",42,15.1391548227583,11.6534484964924,18.0811144133774,25.7320798205979,30.4124145231932,10.4124145231932,1,-1,1,1,-0.295977879078622,0.4691186758483
"43",43,21.7597003167855,23.6343491752124,44.6875779011214,65.321827100444,30.4124145231932,10.4124145231932,1,-1,1,1,-0.873418694899709,1.19000617913002
"44",44,2.75744374198941,7.49653232294819,3.08214801871044,0.270308695951018,10.4124145231932,30.4124145231932,-1,1,1,1,1.28888330397142,1.00769929035754
"45",45,-5.97880858545507,-10.3096320571952,-5.60256905057386,-21.4055294740275,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.123453787248866,-1.45684213719054
"46",46,-11.4164722699218,-18.6134054884583,0.173495744811975,-17.4601280404429,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.783193049846824,-0.980169363220624
"47",47,2.06623080289135,-5.51725421221232,21.9058775373849,-4.36602785522023,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.950255772022534,-1.67693479920823
"48",48,8.34470186763901,18.4904057428142,18.6613766166343,29.1016515196314,10.4124145231932,30.4124145231932,-1,1,1,1,-0.616507496040616,0.4275200866644
"49",49,18.5137267328513,6.70534286835941,27.1258560867844,3.10460751934332,30.4124145231932,10.4124145231932,1,-1,1,1,1.3642404942296,-1.03788416500432
"50",50,2.32732326423909,-6.29459653060503,-18.6377807475485,-29.839251739199,30.4124145231932,10.4124145231932,1,-1,1,1,0.09275592745543,-1.02739119666575
"51",51,0.781503186298405,4.30517625405625,-4.92273594265737,-16.2945977149455,10.4124145231932,30.4124145231932,-1,1,1,1,-0.0140040311836728,-1.15119013715481
"52",52,-1.47014695646619,-1.06803788432902,-13.6646226477728,-31.7634158101437,10.4124145231932,30.4124145231932,-1,1,1,1,0.830612099311542,-0.979267437215973
"53",53,2.24098110882069,3.85952896880611,47.9283099376085,46.8892954910926,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.32935800157913,-0.433259528382004
"54",54,13.5703121694829,6.66899868022236,10.3569712430449,12.2281856566585,30.4124145231932,10.4124145231932,1,-1,1,1,1.71618492650024,1.90330627187076
"55",55,-6.90614029473927,-0.783707239045499,7.7625789587011,21.3316427153987,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.275857176582206,1.08104910429969
"56",56,3.94735778785571,1.71168754969494,0.884781457453631,-24.250031240472,10.4124145231932,30.4124145231932,-1,1,1,1,1.41503894623142,-1.09844232529335
"57",57,-6.18029444515161,-5.46315777679233,11.3606913720729,9.21530303413306,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-1.15899128794927,-1.37353018399887
"58",58,-1.3067169097384,2.37997191215134,16.4588921128145,36.3604312463806,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.900982266992567,2.89113628776122
"59",59,-9.17913291712833,-0.673050372419903,-1.25047088434552,28.241836912279,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.0810129271696443,2.86821781987405
"60",60,-2.0195079616599,-6.14039731285487,23.0483889057015,9.01429993443841,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.470528076083545,-0.9328808128291
"61",61,6.80826706878678,2.57230130637446,-2.13357223584948,3.2009637654548,30.4124145231932,10.4124145231932,1,-1,1,1,-0.498633474883003,0.0348201179291051
"62",62,9.88607599410288,12.7998128804066,20.7411755195086,16.1215900749284,10.4124145231932,30.4124145231932,-1,1,1,1,0.76965030709585,0.307691831706529
"63",63,-14.1022403772877,-14.7003429291297,-13.5246861107735,-15.2711848636424,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.303652978823964,0.129003229106735
"64",64,-0.121643616713603,10.6586388340015,-5.25346582837011,8.02171981867218,10.4124145231932,30.4124145231932,-1,1,1,1,0.323144214455235,1.65066288354616
"65",65,17.7015695830064,7.4505825981795,30.5298052992456,13.7194109549293,30.4124145231932,10.4124145231932,1,-1,1,1,1.16437577598891,-0.516663526257798
"66",66,-12.3984051963151,-11.7160144200524,-20.9912335192677,-12.4915990634806,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.0253420970108917,0.875305804642615
"67",67,10.0467743682058,15.0904448884581,6.54625611005337,45.7176780649753,30.4124145231932,10.4124145231932,1,-1,1,1,-0.662363796694699,3.25477822359771
"68",68,-13.20619464736,-6.88694920658427,-8.46270793240964,9.43638737519766,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.453817621330889,1.33609193532603
"69",69,-1.66634804612002,10.3950744506707,-18.7848645263077,-0.932183976013238,10.4124145231932,30.4124145231932,-1,1,1,1,-1.53199557047262,0.253272470714016
"70",70,-21.7791637236689,-19.2345610332356,-39.3347862148052,-34.8684399026944,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.54738878185837,-0.100754224734201
"71",71,-5.1715825779863,1.43432929567558,-28.4830262604744,-23.9719224461911,10.4124145231932,30.4124145231932,-1,1,1,1,-0.951572967223372,-0.500462675156411
"72",72,11.5753438393512,13.8338283366469,23.369638326013,13.742077502384,10.4124145231932,30.4124145231932,-1,1,1,1,1.01692550668308,0.0541693175239821
"73",73,0.634388250116755,3.06736196631163,-21.3760779553288,-30.3908307451767,10.4124145231932,30.4124145231932,-1,1,1,1,0.226763262012571,-0.674712208277751
"74",74,1.0268150771253,-2.00166428808741,28.5450748102902,25.647617011854,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,1.67040652929433,1.38066085606077
"75",75,6.91422129729923,0.650888996866722,-10.4473162216524,-11.3234336341213,30.4124145231932,10.4124145231932,1,-1,1,1,-1.00594513093766,-1.09355700620846
"76",76,6.37692055538464,14.9786085535193,16.0337801418286,20.8119134752504,10.4124145231932,30.4124145231932,-1,1,1,1,-0.334023612661291,0.143789818401629
"77",77,14.3356350816137,12.1109134851238,54.7806097999356,46.6645243884139,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.79037156683404,-0.0212370268734652
